cohort,cohort_q,base_period,base_period_q,time,time_q,att,std_error,ci_low,ci_high,signif
17,2014Q1,16,2013Q4,60,2024Q4,-0.04081653273871287,0.026471717138699263,-0.09270014493949512,0.011067079462069376,
17,2014Q1,16,2013Q4,61,2025Q1,-0.04383938470772695,0.026548116332881646,-0.09587273657755455,0.008193967162100649,
17,2014Q1,16,2013Q4,62,2025Q2,-0.04527017587749724,0.02660474630914449,-0.09741452046124537,0.006874168706250891,
17,2014Q1,16,2013Q4,63,2025Q3,-0.04669254569290702,0.02649823808617109,-0.09862813799556994,0.005243046609755893,
17,2014Q1,16,2013Q4,64,2025Q4,-0.0473423765849642,0.0275341472557308,-0.10130831355121894,0.006623560381290534,
21,2015Q1,1,2010Q1,2,2010Q2,0.0037406843572271417,0.0019184395941001812,-1.938815372485355e-05,0.007500756868179137,
21,2015Q1,2,2010Q2,3,2010Q3,0.001781065275728122,0.0013171474964888481,-0.0008004963797171177,0.004362626931173362,
21,2015Q1,3,2010Q3,4,2010Q4,-0.0011163673687749841,0.002485272396633892,-0.005987411757948957,0.003754677020398989,
21,2015Q1,4,2010Q4,5,2011Q1,-0.003582201339709282,0.0018688850110712904,-0.007245148652655751,8.074597323718714e-05,
21,2015Q1,5,2011Q1,6,2011Q2,-0.0004757950913293691,0.0021051950529819233,-0.00460190157560583,0.003650311392947092,
21,2015Q1,6,2011Q2,7,2011Q3,-4.6150214083057844e-05,0.002377694782415839,-0.004706346353846902,0.004614045925680786,
21,2015Q1,7,2011Q3,8,2011Q4,0.00021875573814284129,0.0016093648477467385,-0.0029355414014255537,0.0033730528777112362,
21,2015Q1,8,2011Q4,9,2012Q1,0.0003235097901498529,0.002204961032222998,-0.003998134420321485,0.004645154000621191,
21,2015Q1,9,2012Q1,10,2012Q2,0.0022539981634240895,0.0020405860101560857,-0.0017454769238381233,0.006253473250686302,
21,2015Q1,10,2012Q2,11,2012Q3,-0.0017358925211024446,0.0022084385533523952,-0.006064352547742877,0.0025925675055379887,
21,2015Q1,11,2012Q3,12,2012Q4,-0.004526794940685055,0.0017610090749240117,-0.007978309303984316,-0.0010752805773857942,*
21,2015Q1,12,2012Q4,13,2013Q1,2.3992566675794888e-05,0.001741160572468664,-0.003388619446663929,0.003436604580015519,
21,2015Q1,13,2013Q1,14,2013Q2,-0.0018543571570793687,0.0025642631445012437,-0.006880220567185235,0.0031715062530264975,
21,2015Q1,14,2013Q2,15,2013Q3,-0.002098688453040674,0.0023936662833950483,-0.006790188159502815,0.0025928112534214674,
21,2015Q1,15,2013Q3,16,2013Q4,0.0003792697846919095,0.0022191333741691413,-0.003970151705570455,0.004728691274954274,
21,2015Q1,16,2013Q4,17,2014Q1,-0.0007966749188924624,0.002029573002895117,-0.004774564908561698,0.003181215070776774,
21,2015Q1,17,2014Q1,18,2014Q2,-0.005745590310247098,0.0027652694477791322,-0.01116541883544316,-0.0003257617850510354,*
21,2015Q1,18,2014Q2,19,2014Q3,-0.001596625575959311,0.0014429980553429967,-0.00442484979419292,0.0012315986422742984,
21,2015Q1,19,2014Q3,20,2014Q4,-0.0016136507489232631,0.0011836490533831698,-0.003933560263889204,0.0007062587660426776,
21,2015Q1,20,2014Q4,21,2015Q1,-0.0058505627203212255,0.002067345182816729,-0.00990248482225439,-0.0017986406183880628,*
21,2015Q1,20,2014Q4,22,2015Q2,-0.007744922092052998,0.0027343512173573677,-0.013104151999156691,-0.002385692184949304,*
21,2015Q1,20,2014Q4,23,2015Q3,-0.007429006750288446,0.004293357676488119,-0.015843833168953728,0.0009858196683768371,
21,2015Q1,20,2014Q4,24,2015Q4,-0.008352337638353961,0.005651061102272903,-0.019428213873244067,0.002723538596536146,
21,2015Q1,20,2014Q4,25,2016Q1,-0.010079618227540197,0.006790149038788179,-0.023388065793224295,0.003228829338143901,
21,2015Q1,20,2014Q4,26,2016Q2,-0.01165294174175675,0.008657244554814007,-0.028620829274547697,0.005314945791034198,
21,2015Q1,20,2014Q4,27,2016Q3,-0.011501249976111514,0.009486553990532167,-0.03009455413494929,0.00709205418272626,
21,2015Q1,20,2014Q4,28,2016Q4,-0.010777074655961472,0.010214465084354852,-0.030797058342638864,0.009242909030715922,
21,2015Q1,20,2014Q4,29,2017Q1,-0.009993553008257808,0.011904383576214204,-0.03332571607578778,0.013338610059272163,
21,2015Q1,20,2014Q4,30,2017Q2,-0.011449619061249418,0.012207359926417447,-0.035375604863345136,0.012476366740846302,
21,2015Q1,20,2014Q4,31,2017Q3,-0.014490272045119231,0.012682405500244496,-0.03934733006293113,0.010366785972692668,
21,2015Q1,20,2014Q4,32,2017Q4,-0.014225535748755902,0.013439635809117759,-0.04056673789996154,0.012115666402449734,
21,2015Q1,20,2014Q4,33,2018Q1,-0.0171615287592209,0.014501158411538541,-0.045583276979946505,0.011260219461504701,
21,2015Q1,20,2014Q4,34,2018Q2,-0.0218201129683093,0.014912988490476072,-0.05104903331150275,0.007408807374884148,
21,2015Q1,20,2014Q4,35,2018Q3,-0.023129848322757607,0.01541145750356013,-0.05333574997900503,0.007076053333489818,
21,2015Q1,20,2014Q4,36,2018Q4,-0.02580775619169494,0.01540320130785068,-0.05599747600170253,0.004381963618312654,
21,2015Q1,20,2014Q4,37,2019Q1,-0.029196567510042966,0.01626877915903573,-0.06108278873418883,0.002689653714102895,
21,2015Q1,20,2014Q4,38,2019Q2,-0.030114029428991933,0.016738519795404718,-0.06292092538249594,0.002692866524512068,
21,2015Q1,20,2014Q4,39,2019Q3,-0.03274984247939434,0.01671518267722626,-0.0655109985217656,1.1313562976927871e-05,
21,2015Q1,20,2014Q4,40,2019Q4,-0.032507092102219325,0.01766984255436844,-0.0671393471212747,0.0021251629168360514,
21,2015Q1,20,2014Q4,41,2020Q1,-0.03458853180363393,0.018908951555199015,-0.07164939583723665,0.0024723322299687878,
21,2015Q1,20,2014Q4,42,2020Q2,-0.1660462023986557,0.07637468791616987,-0.3157378400448351,-0.016354564752476264,*
21,2015Q1,20,2014Q4,43,2020Q3,-0.1494618182231852,0.08470556204770993,-0.31548166912691955,0.016558032680549145,
21,2015Q1,20,2014Q4,44,2020Q4,-0.12671172048198065,0.06648820150241273,-0.25702620082355154,0.0036027598595902155,
21,2015Q1,20,2014Q4,45,2021Q1,-0.11753541236060272,0.05529361329433609,-0.2259089029925866,-0.00916192172861885,*
21,2015Q1,20,2014Q4,46,2021Q2,-0.0837193753706029,0.042392865644900135,-0.1668078652360525,-0.0006308855051532641,*
21,2015Q1,20,2014Q4,47,2021Q3,-0.06421629442908862,0.03371456198982693,-0.13029562168369246,0.0018630328255152262,
21,2015Q1,20,2014Q4,48,2021Q4,-0.061001702538254515,0.03196372653674595,-0.12364945536196377,0.0016460502854547393,
21,2015Q1,20,2014Q4,49,2022Q1,-0.06273229283261447,0.03187649347690534,-0.1252090720007749,-0.0002555136644540393,*
21,2015Q1,20,2014Q4,50,2022Q2,-0.06398610735361401,0.030670704241087747,-0.12409958304662588,-0.003872631660602137,*
21,2015Q1,20,2014Q4,51,2022Q3,-0.06403193163522053,0.030544763339369153,-0.12389856769668346,-0.004165295573757596,*
21,2015Q1,20,2014Q4,52,2022Q4,-0.06391522519586766,0.030665105682219727,-0.12401772791513288,-0.0038127224766024356,*
21,2015Q1,20,2014Q4,53,2023Q1,-0.06444500646449312,0.03088345245605782,-0.12497546099662152,-0.003914551932364722,*
21,2015Q1,20,2014Q4,54,2023Q2,-0.0636414439242426,0.031221479918225915,-0.12483442010800595,-0.002448467740479257,*
21,2015Q1,20,2014Q4,55,2023Q3,-0.06552011139986212,0.0320875382489877,-0.12841053072042943,-0.0026296920792948097,*
21,2015Q1,20,2014Q4,56,2023Q4,-0.06612310899590289,0.03256958705628243,-0.12995832661755835,-0.002287891374247411,*
21,2015Q1,20,2014Q4,57,2024Q1,-0.061420934413158525,0.03150951858543898,-0.1231784560108144,0.00033658718449734726,
21,2015Q1,20,2014Q4,58,2024Q2,-0.06413845834838731,0.032810356868174316,-0.12844557612991536,0.00016865943314074705,
21,2015Q1,20,2014Q4,59,2024Q3,-0.06383631157094434,0.03335061806161535,-0.12920232183386146,0.0015296986919727806,
21,2015Q1,20,2014Q4,60,2024Q4,-0.05976902545903502,0.033771319635279205,-0.1259595956545726,0.0064215447365025685,
21,2015Q1,20,2014Q4,61,2025Q1,-0.06023799517363557,0.033764560063484925,-0.12641531685190546,0.005939326504634329,
21,2015Q1,20,2014Q4,62,2025Q2,-0.06036193517134969,0.0349578515068348,-0.12887806510164518,0.008154194758945785,
21,2015Q1,20,2014Q4,63,2025Q3,-0.05817794994968959,0.035098184442131176,-0.12696912737901075,0.010613227479631566,
21,2015Q1,20,2014Q4,64,2025Q4,-0.04702772777801379,0.03771247920867045,-0.12094282879472346,0.02688737323869588,
41,2020Q1,1,2010Q1,2,2010Q2,0.0008438365117237724,0.001021570161658032,-0.0011584042128067315,0.0028460772362542764,
41,2020Q1,2,2010Q2,3,2010Q3,-0.006759969819758527,0.0009407980336688205,-0.008603900082475517,-0.0049160395570415375,*
41,2020Q1,3,2010Q3,4,2010Q4,-0.005856009396524887,0.0009621140137414956,-0.007741718212479493,-0.0039703005805702815,*
41,2020Q1,4,2010Q4,5,2011Q1,0.00775212327621564,0.0009404558078780192,0.005908863763723202,0.009595382788708078,*
41,2020Q1,5,2011Q1,6,2011Q2,-0.007163238249223891,0.0009247074505041384,-0.008975631548447858,-0.0053508449499999255,*
41,2020Q1,6,2011Q2,7,2011Q3,-0.005316502795597279,0.0009593622771394639,-0.007196818306916962,-0.0034361872842775957,*
41,2020Q1,7,2011Q3,8,2011Q4,-0.0011772521803855797,0.001063829399218294,-0.0032623194885483186,0.0009078151277771595,
41,2020Q1,8,2011Q4,9,2012Q1,-0.012326668056654434,0.0014420839000236765,-0.0151531005633859,-0.009500235549922968,*
41,2020Q1,9,2012Q1,10,2012Q2,0.003029836387678131,0.0010209483033755777,0.0010288144829847259,0.005030858292371536,*
41,2020Q1,10,2012Q2,11,2012Q3,0.0006209731448771461,0.0009474465648915345,-0.0012359879995864527,0.002477934289340745,
41,2020Q1,11,2012Q3,12,2012Q4,0.011028337016915524,0.0011637652843968524,0.00874739897303968,0.013309275060791367,*
41,2020Q1,12,2012Q4,13,2013Q1,-0.010225459130583881,0.0007331185694232852,-0.011662345123051048,-0.008788573138116715,*
41,2020Q1,13,2013Q1,14,2013Q2,-0.00179711993494438,0.0010819588270985566,-0.00391772026881275,0.0003234803989239903,
41,2020Q1,14,2013Q2,15,2013Q3,0.0016458323048698987,0.0009135081248854732,-0.00014461071949034674,0.003436275329230144,
41,2020Q1,15,2013Q3,16,2013Q4,-0.00021949082143661884,0.0009689530280627301,-0.002118603859150598,0.0016796222162773606,
41,2020Q1,16,2013Q4,17,2014Q1,0.0011591695366446775,0.0011623396914687634,-0.001118974396435497,0.003437313469724852,
41,2020Q1,17,2014Q1,18,2014Q2,0.00038114401146638354,0.0009583067483821337,-0.0014971027015042862,0.0022593907244370533,
41,2020Q1,18,2014Q2,19,2014Q3,0.0024540620237361696,0.0008649312086111463,0.0007588280057536226,0.004149296041718716,*
41,2020Q1,19,2014Q3,20,2014Q4,-0.00266447860059349,0.0006271167012706455,-0.0038936047491875195,-0.0014353524519994606,*
41,2020Q1,20,2014Q4,21,2015Q1,-0.002898164986584928,0.0010573331757979805,-0.004970499930808328,-0.0008258300423615284,*
41,2020Q1,21,2015Q1,22,2015Q2,-0.0005900418601359591,0.001064627957827895,-0.002676674314413061,0.0014965905941411427,
41,2020Q1,22,2015Q2,23,2015Q3,-0.0050097518488348754,0.0012969631920294092,-0.007551752994486623,-0.002467750703183127,*
41,2020Q1,23,2015Q3,24,2015Q4,0.0018661339293970292,0.0012527622847327876,-0.000589235029869347,0.0043215028886634055,
41,2020Q1,24,2015Q4,25,2016Q1,0.005247036987301512,0.001507902120981386,0.0022916031379664366,0.008202470836636588,*
41,2020Q1,25,2016Q1,26,2016Q2,-0.0029432251851846834,0.0011182655437430066,-0.005134985376073077,-0.0007514649942962901,*
41,2020Q1,26,2016Q2,27,2016Q3,0.0022021842137914804,0.0012207025205825525,-0.00019034876238758656,0.004594717189970548,
41,2020Q1,27,2016Q3,28,2016Q4,-0.006510169681458344,0.0009114793025536998,-0.008296636287117283,-0.004723703075799405,*
41,2020Q1,28,2016Q4,29,2017Q1,-0.0014847984243498982,0.0010155292907802348,-0.003475199259524662,0.0005056024108248661,
41,2020Q1,29,2017Q1,30,2017Q2,-0.004090241044466092,0.0013361572995353476,-0.006709061229235671,-0.0014714208596965134,*
41,2020Q1,30,2017Q2,31,2017Q3,-0.0005184576883486834,0.0009556110517255851,-0.0023914209329592728,0.001354505556261906,
41,2020Q1,31,2017Q3,32,2017Q4,-0.0030212759512697313,0.0011339285669914796,-0.005243735103614145,-0.0007988167989253173,*
41,2020Q1,32,2017Q4,33,2018Q1,-0.001350039985607987,0.0013814381424414367,-0.004057608991663116,0.001357529020447142,
41,2020Q1,33,2018Q1,34,2018Q2,0.0036966534872377335,0.001321020238771327,0.00110750139639743,0.006285805578078037,*
41,2020Q1,34,2018Q2,35,2018Q3,0.0009541909629591672,0.0012240960724711647,-0.0014449932527012476,0.0033533751786195823,
41,2020Q1,35,2018Q3,36,2018Q4,-0.000497080954853324,0.0009198038219742225,-0.0022998633187650917,0.0013057014090584436,
41,2020Q1,36,2018Q4,37,2019Q1,-0.0017932869942140605,0.0011976587002282353,-0.004140654912432455,0.0005540809240043335,
41,2020Q1,37,2019Q1,38,2019Q2,0.0016642809247128243,0.001101589121595164,-0.0004947940793748116,0.0038233559288004602,
41,2020Q1,38,2019Q2,39,2019Q3,0.0002449896529010069,0.0011423191137421226,-0.001993914668885267,0.0024838939746872806,
41,2020Q1,39,2019Q3,40,2019Q4,0.0042670245771823994,0.0008889240069766289,0.002524765538515175,0.006009283615849624,*
41,2020Q1,40,2019Q4,41,2020Q1,-0.000662018373978457,0.0006628682449435357,-0.0019612162605630616,0.0006371795126061477,
41,2020Q1,40,2019Q4,42,2020Q2,-0.04044238821536372,0.02328862237393073,-0.08608724931782165,0.005202472887094203,
41,2020Q1,40,2019Q4,43,2020Q3,-0.09141289963389974,0.013356640047525722,-0.11759143308151551,-0.06523436618628398,*
41,2020Q1,40,2019Q4,44,2020Q4,-0.12373809344712926,0.01116748764470177,-0.14562596702854075,-0.10185021986571775,*
41,2020Q1,40,2019Q4,45,2021Q1,-0.15738442061221278,0.01102395628884736,-0.17899097790549745,-0.1357778633189281,*
41,2020Q1,40,2019Q4,46,2021Q2,-0.06453661519622911,0.010161906049466556,-0.08445358506746325,-0.04461964532499496,*
41,2020Q1,40,2019Q4,47,2021Q3,-0.009092544118741675,0.009082987831696065,-0.02689487314088152,0.008709784903398169,
41,2020Q1,40,2019Q4,48,2021Q4,-0.014142860610789976,0.008362577574183095,-0.03053321147411117,0.002247490252531221,
41,2020Q1,40,2019Q4,49,2022Q1,-0.03593132401694873,0.008211099052930798,-0.05202478243418404,-0.019837865599713417,*
41,2020Q1,40,2019Q4,50,2022Q2,-0.027393183845411607,0.00793413631892092,-0.04294380527892781,-0.011842562411895402,*
41,2020Q1,40,2019Q4,51,2022Q3,-0.017311173242243207,0.007714748891700242,-0.03243180321974598,-0.002190543264740436,*
41,2020Q1,40,2019Q4,52,2022Q4,-0.019891874584631174,0.008362806054104471,-0.036282673260369463,-0.0035010759088928874,*
41,2020Q1,40,2019Q4,53,2023Q1,-0.019588883056860486,0.008401576536598145,-0.03605567048194962,-0.0031220956317713593,*
41,2020Q1,40,2019Q4,54,2023Q2,-0.014019249769404406,0.008951128699897906,-0.03156313964218714,0.0035246401033783292,
41,2020Q1,40,2019Q4,55,2023Q3,-0.024122318510044358,0.009090654075274483,-0.04193967309349461,-0.0063049639265941,*
41,2020Q1,40,2019Q4,56,2023Q4,-0.02001183465834866,0.0092612377164135,-0.038163527034783096,-0.0018601422819142233,*
41,2020Q1,40,2019Q4,57,2024Q1,-0.02382197271403799,0.009093800591599907,-0.04164549435616284,-0.0059984510719131336,*
41,2020Q1,40,2019Q4,58,2024Q2,-0.025880505263959484,0.00874135012521098,-0.0430132366856277,-0.008747773842291272,*
41,2020Q1,40,2019Q4,59,2024Q3,-0.028702611178371123,0.009197821501468834,-0.046730010057478163,-0.010675212299264086,*
41,2020Q1,40,2019Q4,60,2024Q4,-0.03632314541138578,0.009111232091746744,-0.05418083216599494,-0.01846545865677662,*
41,2020Q1,40,2019Q4,61,2025Q1,-0.040381798968147774,0.00932049959179932,-0.05864964248599472,-0.02211395545030083,*
41,2020Q1,40,2019Q4,62,2025Q2,-0.048881309468270163,0.0092325666120816,-0.06697680751281708,-0.030785811423723244,*
41,2020Q1,40,2019Q4,63,2025Q3,-0.04361019042026999,0.00949781203285601,-0.06222555993659892,-0.02499482090394106,*
41,2020Q1,40,2019Q4,64,2025Q4,-0.029637952603585375,0.009538324559398455,-0.04833272521286022,-0.010943179994310524,*
45,2021Q1,1,2010Q1,2,2010Q2,0.010036562853411545,0.001021570161658032,0.008034322128881041,0.012038803577942049,*
45,2021Q1,2,2010Q2,3,2010Q3,0.0010549362519433503,0.0009407980336688207,-0.0007889940107736395,0.0028988665146603403,
45,2021Q1,3,2010Q3,4,2010Q4,-0.0009813154493593323,0.0009621140137414958,-0.0028670242653139385,0.0009043933665952742,
45,2021Q1,4,2010Q4,5,2011Q1,0.0005789641272000211,0.0009404558078780193,-0.0012642953852924172,0.0024222236396924594,
45,2021Q1,5,2011Q1,6,2011Q2,0.0012726790907804822,0.0009247074505041385,-0.000539714208443484,0.0030850723900044483,
45,2021Q1,6,2011Q2,7,2011Q3,-0.0010416507400044183,0.0009593622771394641,-0.002921966251324102,0.0008386647713152654,
45,2021Q1,7,2011Q3,8,2011Q4,0.0009071734360471594,0.0010638293992182941,-0.0011778938721155802,0.0029922407442098987,
45,2021Q1,8,2011Q4,9,2012Q1,-0.0012055777826109227,0.0014420839000236767,-0.004032010289342389,0.0016208547241205438,
45,2021Q1,9,2012Q1,10,2012Q2,-0.006548102868421601,0.0010209483033755782,-0.008549124773115008,-0.004547080963728195,*
45,2021Q1,10,2012Q2,11,2012Q3,0.0022316693172869774,0.0009474465648915346,0.0003747081728233783,0.004088630461750576,*
45,2021Q1,11,2012Q3,12,2012Q4,0.0020113780773940437,0.0011637652843968526,-0.0002695599664818008,0.004292316121269888,
45,2021Q1,12,2012Q4,13,2013Q1,-0.0019310412412702595,0.0007331185694232854,-0.003367927233737426,-0.000494155248803093,*
45,2021Q1,13,2013Q1,14,2013Q2,-0.007336313896229375,0.0010819588270985568,-0.009456914230097747,-0.005215713562361004,*
45,2021Q1,14,2013Q2,15,2013Q3,-0.001986652286962176,0.0009135081248854733,-0.0037770953113224217,-0.00019620926260193036,*
45,2021Q1,15,2013Q3,16,2013Q4,-0.0009721617661518246,0.0009689530280627306,-0.0028712748038658047,0.0009269512715621555,
45,2021Q1,16,2013Q4,17,2014Q1,-0.005206609898018534,0.0011623396914687636,-0.007484753831098709,-0.0029284659649383587,*
45,2021Q1,17,2014Q1,18,2014Q2,0.0012652649161154497,0.0009583067483821341,-0.0006129817968552208,0.00314351162908612,
45,2021Q1,18,2014Q2,19,2014Q3,-0.0050394440667624225,0.0008649312086111464,-0.00673467808474497,-0.0033442100487798753,*
45,2021Q1,19,2014Q3,20,2014Q4,-0.00223763056232984,0.0006271167012706457,-0.0034667567109238693,-0.0010085044137358103,*
45,2021Q1,20,2014Q4,21,2015Q1,0.002358297927774511,0.001057333175797981,0.00028596298355111063,0.004430632871997912,*
45,2021Q1,21,2015Q1,22,2015Q2,0.005654833600741749,0.0010646279578278956,0.0035682011464646455,0.007741466055018851,*
45,2021Q1,22,2015Q2,23,2015Q3,0.011779304310742722,0.0012969631920294095,0.009237303165090974,0.01432130545639447,*
45,2021Q1,23,2015Q3,24,2015Q4,0.0018743264621079226,0.001252762284732788,-0.0005810424971584545,0.0043296954213743,
45,2021Q1,24,2015Q4,25,2016Q1,-0.000877375980609707,0.0015079021209813866,-0.0038328098299447843,0.0020780578687253698,
45,2021Q1,25,2016Q1,26,2016Q2,0.001618249672345318,0.0011182655437430072,-0.0005735105185430765,0.0038100098632337124,
45,2021Q1,26,2016Q2,27,2016Q3,0.00032713272059592424,0.0012207025205825527,-0.0020654002555831434,0.0027196656967749915,
45,2021Q1,27,2016Q3,28,2016Q4,-0.0007218016120337233,0.0009114793025537,-0.0025082682176926626,0.0010646649936252158,
45,2021Q1,28,2016Q4,29,2017Q1,-0.0019309927874303636,0.001015529290780235,-0.0039213936226051285,5.940804774440104e-05,
45,2021Q1,29,2017Q1,30,2017Q2,-0.002156247316679627,0.0013361572995353476,-0.004775067501449206,0.00046257286808995155,
45,2021Q1,30,2017Q2,31,2017Q3,-0.003269919109679109,0.0009556110517255852,-0.005142882354289699,-0.0013969558650685195,*
45,2021Q1,31,2017Q3,32,2017Q4,-0.0016545720714726377,0.0011339285669914798,-0.003877031223817052,0.0005678870808717767,
45,2021Q1,32,2017Q4,33,2018Q1,0.0010173430439649686,0.001381438142441437,-0.0016902259620901609,0.003724912050020098,
45,2021Q1,33,2018Q1,34,2018Q2,-0.001950070912055302,0.0013210202387713272,-0.004539223002895606,0.0006390811787850019,
45,2021Q1,34,2018Q2,35,2018Q3,-0.006105176780011057,0.001224096072471165,-0.008504360995671471,-0.0037059925643506417,*
45,2021Q1,35,2018Q3,36,2018Q4,0.0013691032593085239,0.0009198038219742226,-0.000433679104603244,0.0031718856232202915,
45,2021Q1,36,2018Q4,37,2019Q1,-0.0071423903495719376,0.0011976587002282355,-0.009489758267790332,-0.004795022431353543,*
45,2021Q1,37,2019Q1,38,2019Q2,0.0014259929205630022,0.001101589121595164,-0.0007330820835246337,0.003585067924650638,
45,2021Q1,38,2019Q2,39,2019Q3,0.001024005413564533,0.0011423191137421229,-0.0012148989082217411,0.003262909735350807,
45,2021Q1,39,2019Q3,40,2019Q4,0.0004720394320124389,0.0008889240069766293,-0.0012702196066547863,0.002214298470679664,
45,2021Q1,40,2019Q4,41,2020Q1,0.001854191550774642,0.0006628682449435358,0.0005549936641900371,0.0031533894373592473,*
45,2021Q1,41,2020Q1,42,2020Q2,-0.15471930709634113,0.02308839916324227,-0.1999717379169807,-0.10946687627570156,*
45,2021Q1,42,2020Q2,43,2020Q3,0.07057567117534483,0.013024836562546275,0.045047460608233655,0.096103881742456,*
45,2021Q1,43,2020Q3,44,2020Q4,0.020671779571972526,0.005725714565587803,0.00944958523766403,0.03189397390628102,*
45,2021Q1,44,2020Q4,45,2021Q1,-0.006591652585982822,0.0020773922602161754,-0.010663266597768787,-0.002520038574196858,*
45,2021Q1,44,2020Q4,46,2021Q2,-0.019668332287050474,0.0035321504782237063,-0.026591220012344867,-0.01274544456175608,*
45,2021Q1,44,2020Q4,47,2021Q3,0.020205977964267617,0.004759908321030477,0.010876729085335365,0.02953522684319987,*
45,2021Q1,44,2020Q4,48,2021Q4,0.018289308752054433,0.00603746508917856,0.0064560946193465505,0.030122522884762318,*
45,2021Q1,44,2020Q4,49,2022Q1,0.015307758068651391,0.006445965569184494,0.002673897707464552,0.02794161842983823,*
45,2021Q1,44,2020Q4,50,2022Q2,0.020170896504723076,0.007130226099009248,0.006195910149037425,0.034145882860408726,*
45,2021Q1,44,2020Q4,51,2022Q3,0.03087461677240151,0.007843594437046294,0.015501454166452055,0.046247779378350964,*
45,2021Q1,44,2020Q4,52,2022Q4,0.029405132326735316,0.008240568582930697,0.013253914692058881,0.04555634996141175,*
45,2021Q1,44,2020Q4,53,2023Q1,0.03164578271952174,0.008546020180043768,0.014895890955483444,0.04839567448356003,*
45,2021Q1,44,2020Q4,54,2023Q2,0.03389478177214384,0.008931465333601257,0.016389431389117356,0.05140013215517032,*
45,2021Q1,44,2020Q4,55,2023Q3,0.0391334618926648,0.009093935920408067,0.02130967501094988,0.056957248774379715,*
45,2021Q1,44,2020Q4,56,2023Q4,0.0364944946298049,0.00932997619326026,0.018208077314398673,0.05478091194521112,*
45,2021Q1,44,2020Q4,57,2024Q1,0.03593492776469527,0.00978779560484752,0.0167512008911547,0.05511865463823584,*
45,2021Q1,44,2020Q4,58,2024Q2,0.03321505909614127,0.009601949703943518,0.014395583495046937,0.052034534697235596,*
45,2021Q1,44,2020Q4,59,2024Q3,0.030985536473685852,0.009437604889892256,0.012488170789177928,0.04948290215819377,*
45,2021Q1,44,2020Q4,60,2024Q4,0.033094290261395896,0.009616297719437646,0.014246693066683452,0.05194188745610834,*
45,2021Q1,44,2020Q4,61,2025Q1,0.0357997999435163,0.009851247222976109,0.016491710183682905,0.05510788970334969,*
45,2021Q1,44,2020Q4,62,2025Q2,0.03823980303592734,0.009825495289616064,0.01898218613801191,0.057497419933842775,*
45,2021Q1,44,2020Q4,63,2025Q3,0.04057968458699581,0.010167263762701703,0.02065221379078128,0.060507155383210345,*
45,2021Q1,44,2020Q4,64,2025Q4,0.04080492160703462,0.010759233542744516,0.019717211362000074,0.06189263185206916,*
